column_name,table_id,source_file,source_column_role,missing_count,missing_pct,dtype,notes
census_g54c_p_mining_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_mining_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_mining_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_mining_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_manufact_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_manufact_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_manufact_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_manufact_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_manufact_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_manufact_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_manufact_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_manufact_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_manufact_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_manufact_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_el_gas_wt_waste_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_el_gas_wt_waste_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_el_gas_wt_waste_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_el_gas_wt_waste_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_el_gas_wt_waste_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_el_gas_wt_waste_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_el_gas_wt_waste_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_el_gas_wt_waste_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_el_gas_wt_waste_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_el_gas_wt_waste_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_constru_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_constru_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_constru_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_constru_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_constru_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_constru_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_constru_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_constru_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_constru_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_constru_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_whlesaletde_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_whlesaletde_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_whlesaletde_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_whlesaletde_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_whlesaletde_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_whlesaletde_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_whlesaletde_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_whlesaletde_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_whlesaletde_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_whlesaletde_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rettde_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rettde_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rettde_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rettde_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rettde_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rettde_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rettde_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rettde_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rettde_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rettde_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_accom_food_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_accom_food_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_accom_food_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_accom_food_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_accom_food_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_accom_food_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_accom_food_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_accom_food_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_accom_food_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_accom_food_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_trans_post_wrehsg_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_trans_post_wrehsg_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_trans_post_wrehsg_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_trans_post_wrehsg_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_trans_post_wrehsg_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_trans_post_wrehsg_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_trans_post_wrehsg_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_trans_post_wrehsg_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_trans_post_wrehsg_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_trans_post_wrehsg_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_info_media_teleco_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_info_media_teleco_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_info_media_teleco_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_info_media_teleco_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_info_media_teleco_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_info_media_teleco_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_info_media_teleco_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_info_media_teleco_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_info_media_teleco_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_info_media_teleco_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_fin_insur_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_fin_insur_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_fin_insur_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_fin_insur_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_fin_insur_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_fin_insur_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_fin_insur_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_fin_insur_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_fin_insur_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_fin_insur_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rtnhir_rest_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rtnhir_rest_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rtnhir_rest_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rtnhir_rest_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rtnhir_rest_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rtnhir_rest_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rtnhir_rest_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rtnhir_rest_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rtnhir_rest_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_rtnhir_rest_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_pro_scien_tec_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_pro_scien_tec_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_pro_scien_tec_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_pro_scien_tec_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_pro_scien_tec_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_pro_scien_tec_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_pro_scien_tec_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_pro_scien_tec_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_pro_scien_tec_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_pro_scien_tec_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_admin_supp_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_admin_supp_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_admin_supp_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_admin_supp_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_admin_supp_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_admin_supp_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_admin_supp_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_admin_supp_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_admin_supp_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_admin_supp_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_public_admin_sfty_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_public_admin_sfty_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_public_admin_sfty_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_public_admin_sfty_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_public_admin_sfty_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_public_admin_sfty_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_public_admin_sfty_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_public_admin_sfty_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_public_admin_sfty_85ov,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_public_admin_sfty_tot,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_educ_trng_15_19,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_educ_trng_20_24,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_educ_trng_25_34,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_educ_trng_35_44,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_educ_trng_45_54,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_educ_trng_55_64,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_educ_trng_65_74,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
census_g54c_p_educ_trng_75_84,g54c,2021Census_G54C_AUST_SA2.csv,raw_census_gcp_variable,0,0.0,int64,Raw ABS Census 2021 General Community Profile SA2 variable; derive modelling features later.
