source_family,page_url,status_code,candidate_url,candidate_text,candidate_kind,notes
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Heart failure, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Stroke, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Respiratory system diseases, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Asthma, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Chronic obstructive pulmonary disease (COPD), males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Digestive system diseases, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Skin and subcutaneous tissue diseases, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Musculoskeletal system and connective tissue diseases, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Genitourinary system diseases, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Chronic kidney disease, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Certain conditions originating in the perinatal period, persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Congenital malformations, deformations and chromosomal abnormalities, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Pregnancy and childbirth, females - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Injury, poisoning and other external causes, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#admissions-by-principal-diagnosis-of-injury-or-poisoning-by-external-cause-and-sex,"Admissions by principal diagnosis of injury or poisoning, by external cause and sex",link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Transport crash Injury, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Falls, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Injury due to exposure to inanimate mechanical forces, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Injury due to exposure to animate mechanical forces, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Intentional self-harm, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Assault, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"All diagnosis of injury or poisoning, by external cause, males/ females/ persons - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents#hospital-admissions-by-procedure,Hospital admissions by procedure,link,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Tonsillectomy - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Tonsillectomy - Private hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Tonsillectomy - All hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Myringotomy, 0 to 9 years - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Myringotomy, 0 to 9 years - Private hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Myringotomy, 0 to 9 years - All hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Hysterectomy, females aged 30 to 59 years - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Hysterectomy, females aged 30 to 59 years - Private hospitals, 2022/23- by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Hysterectomy, females aged 30 to 59 years - All hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Caesarean section, females aged 15 to 44 years - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Caesarean section, females aged 15 to 44 years - Private hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Caesarean section, females aged 15 to 44 years - All hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Hip fracture - Public hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
phidu_social_health_atlas,https://phidu.torrens.edu.au/social-health-atlases/indicators-and-notes-on-the-data/social-health-atlases-of-australia-contents,200,https://phidu.torrens.edu.au/current/data/sha-aust/notes/phidu_data_sources_notes.pdf,"Hip fracture - Private hospitals, 2022/23 - by PHA, LGA, PHN",download,keyword/download candidate
