timestamp_utc,response_index,status,url,resource_type,content_type,saved_path,capture_status,target_score,target_hits_json
2026-06-19T01:02:03.327965+00:00,187,204,https://www.google.com/g/collect?v=2&tid=G-05JF9SVH6P&gtm=45je66h0v9102693466z8813473298za20gzb813473298zd813473298&_p=1781830415414&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1967512450&_eu=AAAAAAQ&are=1&cid=1802471032.1781830313&frm=0&pscdl=noapi&rcb=7&sr=1700x1100&uaa=x86&uab=64&uafvl=Not%252FA%29Brand%3B99.0.0.0%7CChromium%3B148.0.7778.96&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-gb&tag_exp=115938465%7E115938468%7E118395333%7E119027224%7E119392696%7E119392704%7E119456239%7E119456247&sid=1781830313&sct=1&seg=1&dl=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets%2Fparticipant-datasets&dr=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets&dt=Participant+datasets+%7C+NDIS&_s=1&tfd=5397&gaf=1,fetch,text/plain,,capture_failed,1,"{""download_api"": [""api""]}"
2026-06-19T01:02:03.328679+00:00,189,204,https://www.google.com/g/collect?v=2&tid=G-05JF9SVH6P&gtm=45je66h0v9102693466z8813473298za20gzb813473298zd813473298&_p=1781830415414&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1967512450&_eu=AAAAAAQ&are=1&cid=1802471032.1781830313&frm=0&pscdl=noapi&rcb=7&sr=1700x1100&uaa=x86&uab=64&uafvl=Not%252FA%29Brand%3B99.0.0.0%7CChromium%3B148.0.7778.96&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-gb&_s=2&tag_exp=115938465%7E115938468%7E118395333%7E119027224%7E119392696%7E119392704%7E119456239%7E119456247&sid=1781830313&sct=1&seg=1&dl=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets%2Fparticipant-datasets&dr=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets&dt=Participant+datasets+%7C+NDIS&en=Scroll&epn.percent_scrolled=50&ep.scroll_count=1&_et=20702&tfd=26118&gaf=1,fetch,text/plain,,capture_failed,1,"{""download_api"": [""api""]}"
2026-06-19T01:02:03.331515+00:00,192,204,https://www.google.com/g/collect?v=2&tid=G-05JF9SVH6P&gtm=45je66h0v9102693466z8813473298za20gzb813473298zd813473298&_p=1781830415414&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1967512450&_eu=AAAAAAQ&are=1&cid=1802471032.1781830313&frm=0&pscdl=noapi&rcb=7&sr=1700x1100&uaa=x86&uab=64&uafvl=Not%252FA%29Brand%3B99.0.0.0%7CChromium%3B148.0.7778.96&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-gb&_s=4&tag_exp=115938465%7E115938468%7E118395333%7E119027224%7E119392696%7E119392704%7E119456239%7E119456247&sid=1781830313&sct=1&seg=1&dl=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets%2Fparticipant-datasets&dr=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets&dt=Participant+datasets+%7C+NDIS&en=Scroll&epn.percent_scrolled=75&ep.scroll_count=1&_et=8065&tfd=43636&gaf=1,fetch,text/plain,,capture_failed,1,"{""download_api"": [""api""]}"
2026-06-19T01:02:03.465810+00:00,539,204,https://www.google.com/g/collect?v=2&tid=G-05JF9SVH6P&gtm=45je66h0v9102693466z8813473298za20gzb813473298zd813473298&_p=1781830496558&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1967512450&_eu=AAAAAAQ&are=1&cid=1802471032.1781830313&frm=0&pscdl=noapi&rcb=8&sr=1700x1100&uaa=x86&uab=64&uafvl=Not%252FA%29Brand%3B99.0.0.0%7CChromium%3B148.0.7778.96&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-gb&tag_exp=115938465%7E115938469%7E119027224%7E119392696%7E119392704%7E119456239%7E119456247&sid=1781830313&sct=1&seg=1&dl=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets%2Fparticipant-datasets&dr=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets&dt=Participant+datasets+%7C+NDIS&_s=1&tfd=5281&gaf=1,fetch,text/plain,,capture_failed,1,"{""download_api"": [""api""]}"
2026-06-19T01:02:03.466816+00:00,542,204,https://www.google.com/g/collect?v=2&tid=G-05JF9SVH6P&gtm=45je66h0v9102693466z8813473298za20gzb813473298zd813473298&_p=1781830496558&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1967512450&_eu=AAAAAAQ&are=1&cid=1802471032.1781830313&frm=0&pscdl=noapi&rcb=8&sr=1700x1100&uaa=x86&uab=64&uafvl=Not%252FA%29Brand%3B99.0.0.0%7CChromium%3B148.0.7778.96&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-gb&tag_exp=115938465%7E115938469%7E119027224%7E119392696%7E119392704%7E119456239%7E119456247&sid=1781830313&sct=1&seg=1&dl=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets%2Fparticipant-datasets&dr=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets&dt=Participant+datasets+%7C+NDIS&_s=2&tfd=15797&gaf=1,fetch,text/plain,,capture_failed,1,"{""download_api"": [""api""]}"
2026-06-19T01:02:03.468765+00:00,547,204,https://www.google.com/g/collect?v=2&tid=G-05JF9SVH6P&gtm=45je66h0v9102693466z8813473298za20gzb813473298zd813473298&_p=1781830496558&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1967512450&_eu=AAAAAAQ&are=1&cid=1802471032.1781830313&frm=0&pscdl=noapi&rcb=8&sr=1700x1100&uaa=x86&uab=64&uafvl=Not%252FA%29Brand%3B99.0.0.0%7CChromium%3B148.0.7778.96&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-gb&tag_exp=115938465%7E115938469%7E119027224%7E119392696%7E119392704%7E119456239%7E119456247&dp=%2Fdatasets%2Fparticipant-datasets&sid=1781830313&sct=1&seg=1&dl=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets%2Fparticipant-datasets&dr=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets&dt=Participant+datasets+%7C+NDIS&_s=4&tfd=30180&gaf=1,fetch,text/plain,,capture_failed,1,"{""download_api"": [""api""]}"
2026-06-19T01:02:03.470854+00:00,553,204,https://www.google.com/g/collect?v=2&tid=G-05JF9SVH6P&gtm=45je66h0v9102693466z8813473298za20gzb813473298zd813473298&_p=1781830496558&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1967512450&_eu=AAAAAAQ&are=1&cid=1802471032.1781830313&frm=0&pscdl=noapi&rcb=8&sr=1700x1100&uaa=x86&uab=64&uafvl=Not%252FA%29Brand%3B99.0.0.0%7CChromium%3B148.0.7778.96&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-gb&tag_exp=115938465%7E115938469%7E119027224%7E119392696%7E119392704%7E119456239%7E119456247&sid=1781830313&sct=1&seg=1&dl=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets%2Fparticipant-datasets&dr=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets&dt=Participant+datasets+%7C+NDIS&_s=6&tfd=43475&gaf=1,fetch,text/plain,,capture_failed,1,"{""download_api"": [""api""]}"
2026-06-19T01:02:03.473241+00:00,560,204,https://www.google.com/g/collect?v=2&tid=G-05JF9SVH6P&gtm=45je66h0v9102693466z8813473298za20gzb813473298zd813473298&_p=1781830496558&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1967512450&_eu=AAAAAAQ&are=1&cid=1802471032.1781830313&frm=0&pscdl=noapi&rcb=8&sr=1700x1100&uaa=x86&uab=64&uafvl=Not%252FA%29Brand%3B99.0.0.0%7CChromium%3B148.0.7778.96&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-gb&tag_exp=115938465%7E115938469%7E119027224%7E119392696%7E119392704%7E119456239%7E119456247&sid=1781830313&sct=1&seg=1&dl=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets%2Fparticipant-datasets&dr=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets&dt=Participant+datasets+%7C+NDIS&_s=9&tfd=115831&gaf=1,fetch,text/plain,,capture_failed,1,"{""download_api"": [""api""]}"
2026-06-19T01:02:03.491352+00:00,627,204,https://www.google.com/g/collect?v=2&tid=G-05JF9SVH6P&gtm=45je66h0v9102693466z8813473298za20gzb813473298zd813473298&_p=1781830641194&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1967512450&_eu=AAAAAAQ&are=1&cid=1802471032.1781830313&frm=0&pscdl=noapi&rcb=14&sr=1700x1100&uaa=x86&uab=64&uafvl=Not%252FA%29Brand%3B99.0.0.0%7CChromium%3B148.0.7778.96&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-gb&tag_exp=115938465%7E115938468%7E119027224%7E119392696%7E119392704%7E119456239%7E119456247&sid=1781830313&sct=1&seg=1&dl=https%3A%2F%2Fdataresearch.ndis.gov.au%2Freports-and-analyses&dr=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets%2Fparticipant-datasets&dt=Reports+and+analyses+%7C+NDIS&_s=1&tfd=5358&gaf=1,fetch,text/plain,,capture_failed,1,"{""download_api"": [""api""]}"
2026-06-19T01:02:03.931711+00:00,752,204,https://www.google.com/g/collect?v=2&tid=G-05JF9SVH6P&gtm=45je66h0v9102693466z8813473298za20gzb813473298zd813473298&_p=1781830659948&gcd=13l3l3l3l1l1&npa=0&dma=0&ecid=1967512450&_eu=AAAAAAQ&are=1&cid=1802471032.1781830313&frm=0&pscdl=noapi&rcb=0&sr=1700x1100&uaa=x86&uab=64&uafvl=Not%252FA%29Brand%3B99.0.0.0%7CChromium%3B148.0.7778.96&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-gb&tag_exp=115938465%7E115938469%7E119027224%7E119392696%7E119392704%7E119456239%7E119456247&sid=1781830313&sct=1&seg=1&dl=https%3A%2F%2Fdataresearch.ndis.gov.au%2Freports-and-analyses&dr=https%3A%2F%2Fdataresearch.ndis.gov.au%2Fdatasets%2Fparticipant-datasets&dt=Reports+and+analyses+%7C+NDIS&_s=1&tfd=5274&gaf=1,fetch,text/plain,,capture_failed,1,"{""download_api"": [""api""]}"
2026-06-19T00:51:50.810847+00:00,4,200,https://dataresearch.ndis.gov.au/core/misc/components/progress.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\progress.module.css,captured,0,{}
2026-06-19T00:51:50.813820+00:00,5,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/fieldgroup.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\fieldgroup.module.css,captured,0,{}
2026-06-19T00:51:50.816434+00:00,6,200,https://dataresearch.ndis.gov.au/core/misc/components/autocomplete-loading.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\autocomplete-loading.module.css,captured,0,{}
2026-06-19T00:51:50.818835+00:00,7,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/clearfix.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\clearfix.module.css,captured,0,{}
2026-06-19T00:51:50.821624+00:00,8,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/details.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\details.module.css,captured,0,{}
2026-06-19T00:51:50.828474+00:00,10,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/container-inline.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\container-inline.module.css,captured,0,{}
2026-06-19T00:51:50.831412+00:00,11,200,https://dataresearch.ndis.gov.au/core/misc/components/ajax-progress.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\ajax-progress.module.css,captured,0,{}
2026-06-19T00:51:50.838159+00:00,13,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/align.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\align.module.css,captured,0,{}
2026-06-19T00:51:50.841633+00:00,14,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/item-list.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\item-list.module.css,captured,0,{}
2026-06-19T00:51:50.844101+00:00,15,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/nowrap.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\nowrap.module.css,captured,0,{}
2026-06-19T00:51:50.847047+00:00,16,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/resize.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\resize.module.css,captured,0,{}
2026-06-19T00:51:50.849645+00:00,17,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/system-status-counter.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\system-status-counter.css,captured,0,{}
2026-06-19T00:51:50.853073+00:00,18,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/position-container.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\position-container.module.css,captured,0,{}
2026-06-19T00:51:50.858351+00:00,19,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/system-status-report-general-info.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\system-status-report-general-info.css,captured,0,{}
2026-06-19T00:51:50.869872+00:00,21,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/tablesort.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\tablesort.module.css,captured,0,{}
2026-06-19T00:51:50.875771+00:00,22,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/reset-appearance.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\reset-appearance.module.css,captured,0,{}
2026-06-19T00:51:50.880570+00:00,23,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/system-status-report-counters.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\system-status-report-counters.css,captured,0,{}
2026-06-19T00:51:50.884146+00:00,24,200,https://dataresearch.ndis.gov.au/modules/contrib/cacheflush/css/cacheflush.menu.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\cacheflush.menu.css,captured,0,{}
2026-06-19T00:51:50.891205+00:00,26,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/js.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\js.module.css,captured,0,{}
2026-06-19T00:51:50.893625+00:00,27,200,https://dataresearch.ndis.gov.au/modules/contrib/paragraphs/css/paragraphs.unpublished.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\paragraphs.unpublished.css,captured,0,{}
2026-06-19T00:51:50.896118+00:00,28,200,https://dataresearch.ndis.gov.au/modules/custom/ndis_react_embed/assets/css/embed.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\embed.css,captured,0,{}
2026-06-19T00:51:50.949265+00:00,32,200,https://dataresearch.ndis.gov.au/themes/custom/ndis/logo.svg,image,image/svg+xml,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\logo.svg,captured,0,{}
2026-06-19T00:51:53.024146+00:00,67,200,https://dataresearch.ndis.gov.au/rb_bf64989qjg?type=js3&sn=v_4_srv_2_sn_733AD2AE589C567BAE309BD664C1CB6E_perc_100000_ol_0_mul_1_app-3A266b7af98f1f748e_1_rcs-3Acss_0&svrid=2&flavor=post&vi=FDHKOVQDUAQQCOPIKOACMWNGLUNMTECK-0&modifiedSince=1781227617518&bp=3&app=266b7af98f1f748e&crc=2639713847&en=1w0v4cd2&end=1,fetch,text/plain; charset=utf-8,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\response_00067_5e297e0e68f9.txt,captured,0,{}
2026-06-19T00:51:58.349669+00:00,70,200,https://dataresearch.ndis.gov.au/rb_bf64989qjg?type=js3&sn=v_4_srv_2_sn_733AD2AE589C567BAE309BD664C1CB6E_perc_100000_ol_0_mul_1_app-3A266b7af98f1f748e_1_rcs-3Acss_0&svrid=2&flavor=post&vi=FDHKOVQDUAQQCOPIKOACMWNGLUNMTECK-0&modifiedSince=1781227617518&bp=3&app=266b7af98f1f748e&crc=1161398261&en=1w0v4cd2&end=1,fetch,text/plain; charset=utf-8,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\response_00070_51e0d8819eff.txt,captured,0,{}
2026-06-19T00:51:58.351343+00:00,71,200,https://dataresearch.ndis.gov.au/rb_bf64989qjg?type=js3&sn=v_4_srv_2_sn_733AD2AE589C567BAE309BD664C1CB6E_perc_100000_ol_0_mul_1_app-3A266b7af98f1f748e_1_rcs-3Acss_0&svrid=2&flavor=post&vi=FDHKOVQDUAQQCOPIKOACMWNGLUNMTECK-0&modifiedSince=1781227617518&bp=3&app=266b7af98f1f748e&crc=1775475967&en=1w0v4cd2&end=1,fetch,text/plain; charset=utf-8,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\response_00071_6a5cb8da0ffb.txt,captured,0,{}
2026-06-19T01:02:03.634557+00:00,697,200,https://dataresearch.ndis.gov.au/core/misc/components/progress.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\progress.module.css,captured,0,{}
2026-06-19T01:02:03.638207+00:00,698,200,https://dataresearch.ndis.gov.au/core/misc/components/ajax-progress.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\ajax-progress.module.css,captured,0,{}
2026-06-19T01:02:03.647702+00:00,699,200,https://dataresearch.ndis.gov.au/core/misc/components/autocomplete-loading.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\autocomplete-loading.module.css,captured,0,{}
2026-06-19T01:02:03.649445+00:00,700,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/align.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\align.module.css,captured,0,{}
2026-06-19T01:02:03.650832+00:00,701,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/fieldgroup.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\fieldgroup.module.css,captured,0,{}
2026-06-19T01:02:03.652406+00:00,702,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/container-inline.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\container-inline.module.css,captured,0,{}
2026-06-19T01:02:03.654121+00:00,703,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/clearfix.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\clearfix.module.css,captured,0,{}
2026-06-19T01:02:03.655619+00:00,704,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/details.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\details.module.css,captured,0,{}
2026-06-19T01:02:03.658533+00:00,706,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/item-list.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\item-list.module.css,captured,0,{}
2026-06-19T01:02:03.659855+00:00,707,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/js.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\js.module.css,captured,0,{}
2026-06-19T01:02:03.661148+00:00,708,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/nowrap.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\nowrap.module.css,captured,0,{}
2026-06-19T01:02:03.662630+00:00,709,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/position-container.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\position-container.module.css,captured,0,{}
2026-06-19T01:02:03.664186+00:00,710,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/reset-appearance.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\reset-appearance.module.css,captured,0,{}
2026-06-19T01:02:03.665739+00:00,711,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/resize.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\resize.module.css,captured,0,{}
2026-06-19T01:02:03.667402+00:00,712,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/system-status-counter.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\system-status-counter.css,captured,0,{}
2026-06-19T01:02:03.669005+00:00,713,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/system-status-report-counters.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\system-status-report-counters.css,captured,0,{}
2026-06-19T01:02:03.670722+00:00,714,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/system-status-report-general-info.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\system-status-report-general-info.css,captured,0,{}
2026-06-19T01:02:03.672419+00:00,715,200,https://dataresearch.ndis.gov.au/core/modules/system/css/components/tablesort.module.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\tablesort.module.css,captured,0,{}
2026-06-19T01:02:03.677465+00:00,717,200,https://dataresearch.ndis.gov.au/modules/contrib/cacheflush/css/cacheflush.menu.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\cacheflush.menu.css,captured,0,{}
2026-06-19T01:02:03.679492+00:00,718,200,https://dataresearch.ndis.gov.au/modules/contrib/ds/css/ds-2col.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\ds-2col.css,captured,0,{}
2026-06-19T01:02:03.681260+00:00,719,200,https://dataresearch.ndis.gov.au/modules/contrib/paragraphs/css/paragraphs.unpublished.css?tgn9h4,stylesheet,text/css,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\paragraphs.unpublished.css,captured,0,{}
2026-06-19T01:02:03.724675+00:00,725,200,https://dataresearch.ndis.gov.au/themes/custom/ndis/logo.svg,image,image/svg+xml,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\logo.svg,captured,0,{}
2026-06-19T01:02:03.853109+00:00,741,200,https://dataresearch.ndis.gov.au/sites/default/files/styles/medium/public/icons/2023-07/ndis_icons_light_people-2_adults_1_child_0.png?itok=THDGjfWp,image,image/png,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\ndis_icons_light_people-2_adults_1_child_0.png,captured,0,{}
2026-06-19T01:02:03.856396+00:00,742,200,https://dataresearch.ndis.gov.au/sites/default/files/styles/medium/public/icons/2023-08/ndis_icons_light_people-2_people-speech_bubble_0.png?itok=dI-Dl81y,image,image/png,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_capture\ndia_explore_q4_fy2021_22_sa2_capture\responses\ndis_icons_light_people-2_people-speech_bubble_0.png,captured,0,{}
