probe_timestamp_utc,probe_index,url,status_code,content_type,content_length,saved_path,request_status,error,saved_file_size_bytes,saved_file_suffix,json_status,json_type,top_level_list_len,content_target_score,content_target_hits_json
2026-06-19T02:06:33.464865+00:00,81,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/filters/state_sa2_fn_suburb.json?nocache=1781830311,fetch,application/json,D:\Good",200,application/json,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_historical_probe\20260619_120548_2122_q4_2122_q3\data\filters\state_sa2_fn_suburb_fac7237d55.json,downloaded,,345431.0,.json,pass,list,2235.0,4.0,"{""geography"": [""lga"", ""region"", ""sa2""], ""provider_market"": [""market""]}"
2026-06-19T02:06:33.779105+00:00,82,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/filters/state_sa2_fn_suburb.json?nocache=1781830311,geography,lga",200,application/json,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_historical_probe\20260619_120548_2122_q4_2122_q3\data\filters\state_sa2_fn_suburb_4746be68af.json,downloaded,,345431.0,.json,pass,list,2235.0,4.0,"{""geography"": [""lga"", ""region"", ""sa2""], ""provider_market"": [""market""]}"
2026-06-19T02:06:34.092594+00:00,83,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/filters/state_sa2_fn_suburb.json?nocache=1781830311,provider_market,market,D:\Good",200,application/json,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_historical_probe\20260619_120548_2122_q4_2122_q3\data\filters\state_sa2_fn_suburb_0a51bbbabc.json,downloaded,,345431.0,.json,pass,list,2235.0,4.0,"{""geography"": [""lga"", ""region"", ""sa2""], ""provider_market"": [""market""]}"
2026-06-19T02:06:34.414025+00:00,84,https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/filters/state_sa2_suburb.json?nocache=1781830311,200,application/json,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_historical_probe\20260619_120548_2122_q4_2122_q3\data\filters\state_sa2_suburb.json,downloaded,,254346.0,.json,pass,list,2235.0,4.0,"{""geography"": [""lga"", ""region"", ""sa2""], ""provider_market"": [""market""]}"
2026-06-19T02:06:34.739539+00:00,85,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/filters/state_sa2_suburb.json?nocache=1781830311,download_api,api",200,application/json,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_historical_probe\20260619_120548_2122_q4_2122_q3\data\filters\state_sa2_suburb_e06a379954.json,downloaded,,254346.0,.json,pass,list,2235.0,4.0,"{""geography"": [""lga"", ""region"", ""sa2""], ""provider_market"": [""market""]}"
2026-06-19T02:06:35.061459+00:00,86,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/filters/state_sa2_suburb.json?nocache=1781830311,fetch,,3,",200,application/json,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_historical_probe\20260619_120548_2122_q4_2122_q3\data\filters\state_sa2_suburb_0e727ec675.json,downloaded,,254346.0,.json,pass,list,2235.0,4.0,"{""geography"": [""lga"", ""region"", ""sa2""], ""provider_market"": [""market""]}"
2026-06-19T02:06:35.409252+00:00,87,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/filters/state_sa2_suburb.json?nocache=1781830311,fetch,application/json,,254346,D:\Good",200,application/json,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_historical_probe\20260619_120548_2122_q4_2122_q3\data\filters\state_sa2_suburb_87a76655a4.json,downloaded,,254346.0,.json,pass,list,2235.0,4.0,"{""geography"": [""lga"", ""region"", ""sa2""], ""provider_market"": [""market""]}"
2026-06-19T02:06:35.713315+00:00,88,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/filters/state_sa2_suburb.json?nocache=1781830311,fetch,application/json,D:\Good",200,application/json,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_historical_probe\20260619_120548_2122_q4_2122_q3\data\filters\state_sa2_suburb_2a6e9579c9.json,downloaded,,254346.0,.json,pass,list,2235.0,4.0,"{""geography"": [""lga"", ""region"", ""sa2""], ""provider_market"": [""market""]}"
2026-06-19T02:06:36.018036+00:00,89,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/filters/state_sa2_suburb.json?nocache=1781830311,geography,lga",200,application/json,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_historical_probe\20260619_120548_2122_q4_2122_q3\data\filters\state_sa2_suburb_3ad967cb7c.json,downloaded,,254346.0,.json,pass,list,2235.0,4.0,"{""geography"": [""lga"", ""region"", ""sa2""], ""provider_market"": [""market""]}"
2026-06-19T02:06:36.326608+00:00,90,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/filters/state_sa2_suburb.json?nocache=1781830311,provider_market,market,D:\Good",200,application/json,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_historical_probe\20260619_120548_2122_q4_2122_q3\data\filters\state_sa2_suburb_f530b7a521.json,downloaded,,254346.0,.json,pass,list,2235.0,4.0,"{""geography"": [""lga"", ""region"", ""sa2""], ""provider_market"": [""market""]}"
2026-06-19T02:06:36.634996+00:00,91,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/participant_info/2526_q3/national/all_region.json,download_api,api",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:37.264715+00:00,92,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/participant_info/2526_q3/national/all_region.json,fetch,,2,",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:37.948232+00:00,93,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/participant_info/2526_q3/national/all_region.json,fetch,application/json,,442139,D:\Good",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:38.627337+00:00,94,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/participant_info/2526_q3/national/all_region.json,fetch,application/json,D:\Good",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:39.241606+00:00,95,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/participant_info/2526_q3/national/all_region.json,geography,lga,D:\Good",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:39.912903+00:00,96,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/participant_info/2526_q3/national/all_region.json,participant_plan,participants,D:\Good",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:40.581835+00:00,97,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/participant_info/2526_q3/national/all_region.json,provider_market,market,D:\Good",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:41.222673+00:00,98,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/participant_info/2526_q3/national/all_region.json,psychosocial,psychosocial,D:\Good",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:41.872770+00:00,99,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/participant_info/2526_q3/national/all_region.json,utilisation_payment,payments,D:\Good",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:42.537721+00:00,100,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/participant_info/2526_q3/national/all_region.json,year_period,2021,D:\Good",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:43.176625+00:00,101,https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/data/build/static/js/main.4fd62d8a.js,404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:43.544506+00:00,102,https://dataresearch.ndis.gov.au/data/participant_info/2526_q3/national/all_region.json,404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:43.863166+00:00,103,https://dataresearch.ndis.gov.au/data/filters/state_region.json?nocache=1781830311,404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:44.282275+00:00,104,https://dataresearch.ndis.gov.au/data/filters/state_region_fn.json?nocache=1781830311,404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:44.700453+00:00,105,https://dataresearch.ndis.gov.au/data/filters/state_region_lga_sa2.json?nocache=1781830311,404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:45.111560+00:00,106,https://dataresearch.ndis.gov.au/data/filters/state_sa2_fn_suburb.json?nocache=1781830311,404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:45.554954+00:00,107,https://dataresearch.ndis.gov.au/data/filters/state_sa2_suburb.json?nocache=1781830311,404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:45.976897+00:00,108,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/static/js/main.4fd62d8a.js,geography,lga",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:46.631747+00:00,109,https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/static/js/main.4fd62d8a.js,200,application/javascript,,D:\Good Measure\MentalWellbeingbyGeography\data\raw\ndia\explore_data_tool_historical_probe\20260619_120548_2122_q4_2122_q3\public_market_data\build\static\js\main.4fd62d8a.js,downloaded,,982919.0,.js,,,,,
2026-06-19T02:06:47.011237+00:00,110,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/static/js/main.4fd62d8a.js,download_api,api",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:47.662028+00:00,111,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/static/js/main.4fd62d8a.js,participant_plan,active",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:48.291190+00:00,112,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/static/js/main.4fd62d8a.js,provider_market,active",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:48.910622+00:00,113,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/static/js/main.4fd62d8a.js,psychosocial,primary",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:49.586219+00:00,114,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/static/js/main.4fd62d8a.js,script,,1,",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:50.258774+00:00,115,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/static/js/main.4fd62d8a.js,script,application/javascript,,982919,D:\Good",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:50.908340+00:00,116,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/static/js/main.4fd62d8a.js,script,application/javascript,D:\Good",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:51.518897+00:00,117,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/static/js/main.4fd62d8a.js,utilisation_payment,average",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
2026-06-19T02:06:52.264738+00:00,118,"https://dataresearch.ndis.gov.au/sites/default/files/react_extract/public_market_data/build/static/js/main.4fd62d8a.js,year_period,2021",404,text/html; charset=UTF-8,,,not_available,,,,,,,,
