workbook_path,workbook_name,sheet_name,sheet_index,sheet_rows_reported,sheet_columns_reported,sample_rows_read,sample_columns_read,sample_read_status,detected_geography_terms,header_text_sample
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,Table_4.3,3,72.0,14.0,25,11,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO004_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 4.3 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Victoria, Sex, by age of person, 2021(a)(b) | AGE OF PERSON (YEARS) | Under 12 | 12–18 | 19–24 | 25–34 | 35–44 | 45–54 | 55–64 | 65–74 | 75 and over | Total | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | PEOPLE LIVING IN IMPROVISED DWELLINGS, TENTS OR SLEEPING OUT | Sex | Male | 6 | 7 | 12 | 108 | 202 | 208 | 147 | 65 | 16 | 772 | Female | 0 | 9 | 16 | 40 | 66 | 61 | 36 | 21 | 0 | 255 | Total | 4 | 12 | 25 | 157 | 269 | 278 | 185 | 87 | 20 | 1023 | PEOPLE IN SUPPORTED ACCOMMODATION FOR THE HOMELESS | Sex | Male | 1030 | 565 | 500 | 429 | 438 | 387 | 140 | 68 | 27 | 3575 | Female | 961 | 555 | 564 | 766 | 706 | 427 | 170 | 68 | 39 | 4251 | Total | 1991 | 1119 | 1061 | 1190 | 1143 | 818 | 302 | 133 | 67 | 7831 | PEOPLE STAYING TEMPORARILY WITH OTHER HOUSEHOLDS(c) | "
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,Table_4.4,4,71.0,14.0,25,11,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO004_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 4.4 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Queensland, Sex, by age of person, 2021(a)(b) | AGE OF PERSON (YEARS) | Under 12 | 12–18 | 19–24 | 25–34 | 35–44 | 45–54 | 55–64 | 65–74 | 75 and over | Total | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | PEOPLE LIVING IN IMPROVISED DWELLINGS, TENTS OR SLEEPING OUT | Sex | Male | 39 | 34 | 96 | 191 | 304 | 301 | 219 | 109 | 29 | 1325 | Female | 32 | 33 | 70 | 126 | 175 | 137 | 108 | 40 | 11 | 724 | Total | 68 | 68 | 165 | 320 | 477 | 440 | 328 | 145 | 38 | 2050 | PEOPLE IN SUPPORTED ACCOMMODATION FOR THE HOMELESS | Sex | Male | 579 | 229 | 172 | 246 | 274 | 270 | 124 | 93 | 24 | 2010 | Female | 432 | 310 | 274 | 339 | 327 | 188 | 141 | 79 | 36 | 2123 | Total | 1012 | 540 | 444 | 583 | 604 | 457 | 266 | 175 | 57 | 4137 | PEOPLE STAYING TEMPORARILY WITH OTHER HOUSE"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,Table_4.5,5,71.0,14.0,25,11,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO004_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 4.5 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, South Australia, Sex, by age of person, 2021(a)(b) | AGE OF PERSON (YEARS) | Under 12 | 12–18 | 19–24 | 25–34 | 35–44 | 45–54 | 55–64 | 65–74 | 75 and over | Total | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | PEOPLE LIVING IN IMPROVISED DWELLINGS, TENTS OR SLEEPING OUT | Sex | Male | 3 | 0 | 8 | 29 | 42 | 56 | 64 | 23 | 0 | 228 | Female | 6 | 4 | 6 | 16 | 31 | 22 | 5 | 11 | 0 | 98 | Total | 11 | 4 | 15 | 47 | 74 | 75 | 71 | 33 | 4 | 323 | PEOPLE IN SUPPORTED ACCOMMODATION FOR THE HOMELESS | Sex | Male | 352 | 188 | 142 | 134 | 155 | 89 | 42 | 24 | 5 | 1118 | Female | 330 | 200 | 257 | 231 | 197 | 118 | 39 | 11 | 8 | 1385 | Total | 676 | 382 | 400 | 364 | 350 | 205 | 80 | 33 | 11 | 2501 | PEOPLE STAYING TEMPORARILY WITH OTHER HOUSEHOLDS(c) | Sex | Male | 75 | 36 "
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,Table_4.6,6,71.0,14.0,25,11,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO004_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 4.6 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Western Australia, Sex, by age of person, 2021(a)(b) | AGE OF PERSON (YEARS) | Under 12 | 12–18 | 19–24 | 25–34 | 35–44 | 45–54 | 55–64 | 65–74 | 75 and over | Total | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | PEOPLE LIVING IN IMPROVISED DWELLINGS, TENTS OR SLEEPING OUT | Sex | Male | 28 | 25 | 66 | 231 | 370 | 399 | 234 | 120 | 42 | 1506 | Female | 21 | 30 | 44 | 150 | 204 | 169 | 96 | 68 | 14 | 808 | Total | 58 | 58 | 113 | 380 | 571 | 569 | 328 | 188 | 54 | 2315 | PEOPLE IN SUPPORTED ACCOMMODATION FOR THE HOMELESS | Sex | Male | 104 | 84 | 94 | 116 | 101 | 77 | 64 | 35 | 49 | 728 | Female | 92 | 123 | 147 | 126 | 102 | 107 | 65 | 22 | 99 | 885 | Total | 197 | 210 | 242 | 243 | 204 | 187 | 132 | 62 | 147 | 1614 | PEOPLE STAYING TEMPORARILY WITH OTHER HOUSEHOL"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,Table_4.7,7,71.0,13.0,25,11,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO004_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 4.7 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Tasmania, Sex, by age of person, 2021(a)(b) | AGE OF PERSON (YEARS) | Under 12 | 12–18 | 19–24 | 25–34 | 35–44 | 45–54 | 55–64 | 65–74 | 75 and over | Total | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | PEOPLE LIVING IN IMPROVISED DWELLINGS, TENTS OR SLEEPING OUT | Sex | Male | 0 | 0 | 7 | 37 | 31 | 18 | 25 | 36 | 5 | 158 | Female | 0 | 4 | 0 | 3 | 15 | 10 | 23 | 21 | 0 | 78 | Total | 8 | 5 | 9 | 39 | 45 | 31 | 41 | 54 | 0 | 231 | PEOPLE IN SUPPORTED ACCOMMODATION FOR THE HOMELESS | Sex | Male | 52 | 53 | 62 | 18 | 29 | 21 | 6 | 8 | 0 | 252 | Female | 59 | 47 | 69 | 40 | 29 | 20 | 5 | 9 | 6 | 288 | Total | 116 | 98 | 131 | 63 | 54 | 41 | 15 | 14 | 6 | 531 | PEOPLE STAYING TEMPORARILY WITH OTHER HOUSEHOLDS(c) | Sex | Male | 34 | 18 | 40 | 71 | 43 | 53 | 30 | 24 | "
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,Table_4.8,8,71.0,14.0,25,11,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO004_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 4.8 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Northern Territory, Sex, by age of person, 2021(a)(b) | AGE OF PERSON (YEARS) | Under 12 | 12–18 | 19–24 | 25–34 | 35–44 | 45–54 | 55–64 | 65–74 | 75 and over | Total | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | PEOPLE LIVING IN IMPROVISED DWELLINGS, TENTS OR SLEEPING OUT | Sex | Male | 21 | 9 | 16 | 44 | 74 | 87 | 70 | 27 | 5 | 369 | Female | 21 | 13 | 15 | 59 | 61 | 79 | 39 | 13 | 3 | 303 | Total | 41 | 18 | 26 | 109 | 137 | 170 | 116 | 40 | 10 | 662 | PEOPLE IN SUPPORTED ACCOMMODATION FOR THE HOMELESS | Sex | Male | 118 | 66 | 63 | 112 | 139 | 166 | 122 | 65 | 21 | 861 | Female | 122 | 78 | 76 | 133 | 150 | 145 | 137 | 57 | 7 | 905 | Total | 242 | 143 | 137 | 251 | 290 | 307 | 259 | 119 | 30 | 1769 | PEOPLE STAYING TEMPORARILY WITH OTHER HOUSEHOLDS(c) | Sex |"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,abs_homelessness_census__004__download_xlsx_83_6_kb.xlsx,Table_4.9,9,71.0,14.0,25,11,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO004_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 4.9 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Australian Capital Territory, Sex, by age of person, 2021(a)(b) | AGE OF PERSON (YEARS) | Under 12 | 12–18 | 19–24 | 25–34 | 35–44 | 45–54 | 55–64 | 65–74 | 75 and over | Total | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | PEOPLE LIVING IN IMPROVISED DWELLINGS, TENTS OR SLEEPING OUT | Sex | Male | 0 | 0 | 4 | 5 | 15 | 11 | 3 | 10 | 0 | 44 | Female | 0 | 0 | 0 | 3 | 3 | 0 | 0 | 3 | 0 | 8 | Total | 0 | 0 | 4 | 9 | 14 | 10 | 7 | 8 | 0 | 59 | PEOPLE IN SUPPORTED ACCOMMODATION FOR THE HOMELESS | Sex | Male | 83 | 56 | 54 | 73 | 75 | 71 | 54 | 22 | 7 | 485 | Female | 99 | 57 | 40 | 72 | 56 | 15 | 14 | 11 | 6 | 374 | Total | 183 | 113 | 90 | 144 | 131 | 87 | 63 | 29 | 17 | 862 | PEOPLE STAYING TEMPORARILY WITH OTHER HOUSEHOLDS(c) | Sex | Male | 10 | 4 | 20 | 29 | 26 | 2"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__005__download_xlsx_320_14_kb.xlsx,abs_homelessness_census__005__download_xlsx_320_14_kb.xlsx,Contents,0,39.0,8.0,25,3,ok,SA2;SA3;STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO005_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Contents | Tables | 5.1 | HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, by place of enumeration, Statistical Area Level 3 and 4, 2021 | 5.2 | HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, by place of enumeration, Statistical Area Level 3 and 4, 2016 | 5.3 | ALL HOMELESS PERSONS, by place of enumeration, Statistical Area Level 2, 2021 | 5.4 | ALL HOMELESS PERSONS, by place of enumeration, Statistical Area Level 2, 2016 | More information available from the ABS website | Estimating homelessness: Census, 2021 | Summary | Methodology | Enquiries | Further information about these and related statistics is available from the ABS website www.abs.gov.au, or contact the Customer Assistance Service on 1300 135 070."
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__005__download_xlsx_320_14_kb.xlsx,abs_homelessness_census__005__download_xlsx_320_14_kb.xlsx,Table_5.1,1,464.0,20.0,25,14,ok,SA3;SA4;STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO005_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 5.1 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, by place of enumeration, Statistical Area Level 3 and 4, 2021(a)(b)(c) | HOMELESS OPERATIONAL GROUP | OTHER MARGINAL HOUSING | People living in improvised dwellings, tents, or sleeping out | People in supported accommodation for the homeless | People staying temporarily with other households(d) | People living in boarding houses(e) | People in other temporary lodgings(e) | People living in 'severely' crowded dwellings(f) | All homeless persons | People living in other crowded dwellings(g) | People in other improvised dwellings | People who are marginally housed in caravan parks(h) | SA4 | SA3 | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | Australia | 7636 | 24291 | 16597 | 22137 | 3934 | 47895 | 122494 | 81026 | 2783 | 9377 | New South Wales | 956 | 5038 | 4088 | "
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__005__download_xlsx_320_14_kb.xlsx,abs_homelessness_census__005__download_xlsx_320_14_kb.xlsx,Table_5.2,2,462.0,14.0,25,14,ok,SA3;SA4;STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO005_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 5.2 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, by place of enumeration, Statistical Area Level 3 and 4, 2016(a)(b)(c) | HOMELESS OPERATIONAL GROUP | OTHER MARGINAL HOUSING | People living in improvised dwellings, tents, or sleeping out | People in supported accommodation for the homeless | People staying temporarily with other households(d) | People living in boarding houses(e) | People in other temporary lodgings(e) | People living in 'severely' crowded dwellings(f) | All homeless persons | People living in other crowded dwellings(g) | People in other improvised dwellings | People who are marginally housed in caravan parks(h) | SA4 | SA3 | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | Australia | 8200 | 21235 | 17725 | 17503 | 678 | 51088 | 116427 | 80908 | 5404 | 10685 | New South Wales | 2584 | 5843 | 5366 |"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__005__download_xlsx_320_14_kb.xlsx,abs_homelessness_census__005__download_xlsx_320_14_kb.xlsx,Table_5.3,3,2910.0,11.0,25,5,ok,SA2;SA3;SA4;STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO005_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 5.3 ALL HOMELESS PERSONS, by place of enumeration, Statistical Area Level 2, 2021(a)(b)(c) | All homeless persons | SA4 | SA3 | SA2 | no. | Australia | 122494 | New South Wales | 34982 | Capital Region | 757 | Queanbeyan | 190 | Braidwood | 15 | Karabar | 33 | Queanbeyan | 77 | Queanbeyan - East | 24 | Queanbeyan West - Jerrabomberra | 4 | Googong | 7 | Queanbeyan Surrounds | 28 | Snowy Mountains | 123 | Bombala | 7 | Cooma | 15 | Cooma Surrounds | 16 | Jindabyne - Berridale | 82 | South Coast | 269 | Batemans Bay | 25"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__005__download_xlsx_320_14_kb.xlsx,abs_homelessness_census__005__download_xlsx_320_14_kb.xlsx,Table_5.4,4,2748.0,8.0,25,5,ok,SA2;SA3;SA4;STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO005_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 5.4 ALL HOMELESS PERSONS, by place of enumeration, Statistical Area Level 2, 2016(a)(b)(c) | All homeless persons | SA4 | SA3 | SA2 | no. | Australia | 116427 | New South Wales | 37692 | Capital Region | 656 | Queanbeyan | 121 | Braidwood | 20 | Karabar | 28 | Queanbeyan | 28 | Queanbeyan - East | 9 | Queanbeyan Region | 25 | Queanbeyan West - Jerrabomberra | 7 | Snowy Mountains | 89 | Bombala | 3 | Cooma | 26 | Cooma Region | 3 | Jindabyne - Berridale | 60 | South Coast | 243 | Batemans Bay | 15 | Batemans Bay - South | 14"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__006__download_xlsx_121_58_kb.xlsx,abs_homelessness_census__006__download_xlsx_121_58_kb.xlsx,Contents,0,24.0,4.0,24,3,ok,LGA;STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO006_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Contents | Tables | 6.1 | HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, by place of enumeration, Local Government Area, 2021 | 6.2 | HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, by place of enumeration, Local Government Area, 2016 | More information available from the ABS website | Estimating homelessness: Census, 2021 | Summary | Methodology | Enquiries | Further information about these and related statistics is available from the ABS website www.abs.gov.au, or contact the Customer Assistance Service on 1300 135 070. | © Commonwealth of Australia 2023"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__006__download_xlsx_121_58_kb.xlsx,abs_homelessness_census__006__download_xlsx_121_58_kb.xlsx,Table_6.1,1,602.0,16.0,25,14,ok,LGA;STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO006_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 6.1 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, by place of enumeration, Local Government Area, 2021(a)(b)(c)(d) | HOMELESS OPERATIONAL GROUP | OTHER MARGINAL HOUSING | Australia | State or Territory | LGA(b)(c)(d) | People living in improvised dwellings, tents, or sleeping out | People in supported accommodation for the homeless | People staying temporarily with other households(e) | People living in boarding houses(f) | People in other temporary lodgings(f) | People living in 'severely' crowded dwellings(g) | All homeless persons | People living in other crowded dwellings(h) | People in other improvised dwellings | People who are marginally housed in caravan parks(i) | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | Australia | 7636 | 24291 | 16597 | 22137 | 3934 | 47895 | 122494 | 81026 | 2783 | 9377 | New Sout"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__006__download_xlsx_121_58_kb.xlsx,abs_homelessness_census__006__download_xlsx_121_58_kb.xlsx,Table_6.2,2,579.0,16.0,25,14,ok,LGA;STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO006_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 6.2 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, by place of enumeration, Local Government Area, 2016(a)(b)(c) | HOMELESS OPERATIONAL GROUP | OTHER MARGINAL HOUSING | Australia | State or Territory | LGA(b)(c) | People living in improvised dwellings, tents, or sleeping out | People in supported accommodation for the homeless | People staying temporarily with other households(d) | People living in boarding houses(e) | People in other temporary lodgings(e) | People living in 'severely' crowded dwellings(f) | All homeless persons | People living in other crowded dwellings(g) | People in other improvised dwellings | People who are marginally housed in caravan parks(h) | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | Australia | 8200 | 21235 | 17725 | 17503 | 678 | 51088 | 116427 | 80908 | 5404 | 10685 | New South Wale"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,Contents,0,33.0,9.0,25,3,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO007_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Contents | Tables | 7.1 | HOMELESS PERSONS AND PERSONS IN OTHER MARGINAL HOUSING, Indigenous status, 2006, 2011, 2016 and 2021 | 7.2 | STATE AND TERRITORY OF USUAL RESIDENCE, Homeless persons, by Indigenous status, 2006, 2011, 2016 and 2021 | 7.3 | STATE AND TERRITORY OF USUAL RESIDENCE, Homeless persons, by Homeless operational groups, Indigenous status, 2021 | 7.4 | HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Homeless persons, by Indigenous status, 2021 | 7.5 | HOMELESS PERSONS, Indigenous status, by selected characteristics, 2021 | 7.6 | HOMELESS PERSONS AGED 15 YEARS AND OVER, Indigenous status, by selected characteristics, 2021 | 7.7 | GREATER CAPITAL CITY STATISTICAL AREAS BY PLACE OF ENUMERATION, Homeless persons, by Indigenous status, 2021 | More information available from the ABS website | Estimating homelessness: Census, "
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,Table_7.1,1,48.0,16.0,25,16,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO007_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 7.1 HOMELESS PERSONS AND PERSONS IN OTHER MARGINAL HOUSING, Indigenous status, 2006, 2011, 2016 and 2021(a)(b) | 2006 | 2011 | 2016 | 2021 | no. | % | Rate per 10,000 of the population(c) | no. | % | Rate per 10,000 of the population(c) | no. | % | Rate per 10,000 of the population(d) | no. | % | Rate per 10,000 of the population(d) | HOMELESS PERSONS | Indigenous status | Aboriginal and/or Torres Strait Islander(e) | 25955 | 29 | 570.7 | 26718 | 26 | 487.3 | 23437 | 20 | 361 | 24930 | 20 | 306.8 | Non-Indigenous | 57321 | 64 | 31.4 | 68070 | 66 | 34.2 | 80769 | 69 | 37.8 | 81566 | 67 | 34.9 | Not stated | 6453 | 7 | 56.9 | 7651 | 7 | 72.3 | 12217 | 10 | 86.6 | 15991 | 13 | 129.6 | Total homeless persons | 89733 | 100 | 45.2 | 102439 | 100 | 47.6 | 116427 | 100 | 49.8 | 122494 | 100 | 48.2 | PEOPLE LIVING IN OTHER CROWDED DWELLINGS(f) | "
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,Table_7.2,2,93.0,14.0,25,11,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO007_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 7.2 STATE AND TERRITORY OF USUAL RESIDENCE, Homeless persons, by Indigenous status, 2006, 2011, 2016 and 2021(a)(b) | NSW | Vic. | Qld | SA | WA | Tas. | NT | ACT | Aust.(c) | 2021 | Indigenous status | Aboriginal and/or Torres Strait Islander(d) | no. | 2508 | 1109 | 4769 | 1391 | 3378 | 247 | 11394 | 126 | 24930 | Non-Indigenous | no. | 27816 | 23671 | 15396 | 5040 | 5456 | 1830 | 1046 | 1308 | 81566 | Not stated | no. | 4687 | 5882 | 2260 | 997 | 904 | 278 | 660 | 339 | 15991 | Total homeless persons | no. | 35011 | 30660 | 22428 | 7428 | 9729 | 2350 | 13104 | 1777 | 122494 | Indigenous status | Aboriginal and/or Torres Strait Islander(d) | % | 7 | 4 | 21 | 19 | 35 | 11 | 87 | 7 | 20 | Non-Indigenous | % | 79 | 77 | 69 | 68 | 56 | 78 | 8 | 74 | 67 | Not stated | % | 13 | 19 | 10 | 13 | 9 | 12 | 5 | 19 | 13 | Total homeless persons | %"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,Table_7.3,3,118.0,13.0,25,11,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO007_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 7.3 STATE AND TERRITORY OF USUAL RESIDENCE, Homeless persons, by Homeless operational groups, Indigenous status, 2021(a)(b)(c) | NSW | Vic. | Qld | SA | WA | Tas. | NT | ACT | Aust.(d) | PEOPLE LIVING IN IMPROVISED DWELLINGS, TENTS, OR SLEEPING OUT | Indigenous status | Aboriginal and/or Torres Strait Islander(e) | no. | 133 | 72 | 534 | 123 | 893 | 32 | 531 | 4 | 2320 | Non-Indigenous | no. | 705 | 346 | 1069 | 138 | 1175 | 93 | 118 | 17 | 3658 | Not stated | no. | 120 | 606 | 446 | 64 | 251 | 111 | 18 | 34 | 1659 | Total persons | no. | 963 | 1023 | 2050 | 323 | 2315 | 231 | 662 | 59 | 7636 | Indigenous status | Aboriginal and/or Torres Strait Islander(e) | % | 14 | 7 | 26 | 38 | 39 | 14 | 80 | 7 | 30 | Non-Indigenous | % | 73 | 34 | 52 | 43 | 51 | 40 | 18 | 29 | 48 | Not stated | % | 12 | 59 | 22 | 20 | 11 | 48 | 3 | 58 | 22 | Total p"
D:\Good Measure\MentalWellbeingbyGeography\data\raw\abs_homelessness\data_cubes_2021\abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,abs_homelessness_census__007__download_xlsx_90_67_kb.xlsx,Table_7.4,4,42.0,14.0,25,13,ok,STATE_TERRITORY,"Australian Bureau of Statistics | 20490DO007_2021 Estimating homelessness: Census, 2021 | Released at 11:30 am (Canberra time) Wed 22 Mar 2023 | Table 7.4 HOMELESS OPERATIONAL GROUPS AND OTHER MARGINAL HOUSING, Homeless persons, by Indigenous status, 2021(a)(b)(c) | HOMELESS OPERATIONAL GROUP | OTHER MARGINAL HOUSING | ` | People living in improvised dwellings, tents, or sleeping out | People in supported accommodation for the homeless | People staying temporarily with other households(d) | People living in boarding houses(e) | People in other temporary lodgings(e) | People living in 'severely' crowded dwellings(f) | All homeless persons | People living in other crowded dwellings(g) | People in other improvised dwellings | People who are marginally housed in caravan parks(h) | no. | no. | no. | no. | no. | no. | no. | no. | no. | no. | PERSONS | Indigenous status | Aboriginal and/or Torres Strait Islander(i) | no. | 2320 | 4753 | 1828 | 560 | 512 | 14956 | 24930 | 12508 | 226 | 720 | N"
